TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,ANNDATS,REVDATS,FPEDATS,ANNDATS_ACT,ACTUAL
AAPL,APPLE COMPUTER,1999-07-15,229,56115,1,EPS,0.0253,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-15,192,44384,1,EPS,0.0254,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-15,189,677,1,EPS,0.0253,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-15,118,33091,1,EPS,0.0252,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-15,28,1997,1,EPS,0.0253,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-15,16,40709,1,EPS,0.0251,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-16,94,10229,1,EPS,0.0252,1999-07-16,1999-08-10,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-16,11,938,1,EPS,0.0253,1999-07-16,1999-09-01,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-16,86,92159,1,EPS,0.0253,1999-07-16,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-16,37,9236,1,EPS,0.0252,1999-07-16,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-16,191,9834,1,EPS,0.0255,1999-07-16,1999-09-21,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-16,125,8487,1,EPS,0.0253,1999-07-16,1999-09-21,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-16,100,5668,1,EPS,0.0254,1999-07-16,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-20,583,51021,1,EPS,0.0253,1999-07-20,2000-06-12,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-22,211,4299,1,EPS,0.0254,1999-07-22,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-23,241,44283,1,EPS,0.0254,1999-04-16,1999-09-20,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-26,114,42923,1,EPS,0.0261,1999-07-26,1999-09-21,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-29,29,9077,1,EPS,0.0295,1999-07-29,1999-08-30,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-08-16,94,10229,1,EPS,0.0253,1999-08-16,1999-09-21,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-08-31,29,9077,1,EPS,0.0299,1999-08-31,1999-10-11,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-03,11,938,1,EPS,0.0255,1999-09-03,1999-09-21,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-14,215,685,1,EPS,0.0254,1999-09-12,1999-09-27,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,37,9236,1,EPS,0.0226,1998-08-03,2000-05-30,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,559,43395,1,EPS,0.0225,1999-09-21,1999-09-23,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,192,44384,1,EPS,0.0226,1999-09-21,2000-06-15,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,873,71723,1,EPS,0.0228,1999-09-21,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,211,4299,1,EPS,0.023,1999-09-21,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,189,677,1,EPS,0.0227,1999-09-21,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,118,33091,1,EPS,0.0226,1999-09-21,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,86,92159,1,EPS,0.0225,1999-09-21,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,16,40709,1,EPS,0.0222,1999-09-21,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-21,229,56115,1,EPS,0.0224,1999-09-21,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-22,241,44283,1,EPS,0.0229,1999-04-16,2000-06-15,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-22,191,9834,1,EPS,0.0228,1999-09-22,1999-09-24,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-22,114,42923,1,EPS,0.0222,1999-09-22,2000-06-08,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-22,28,1997,1,EPS,0.0225,1999-09-22,2000-06-15,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-22,125,1041,1,EPS,0.0226,1999-09-22,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-22,94,10229,1,EPS,0.0224,1999-09-22,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-22,11,938,1,EPS,0.0229,1999-09-22,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-24,559,43395,1,EPS,0.0224,1999-09-24,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-09-27,191,9834,1,EPS,0.0224,1999-09-27,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-10-05,215,685,1,EPS,0.0223,1999-10-05,2000-06-08,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-10-12,29,9077,1,EPS,0.0228,1999-10-12,2000-06-26,1999-09-30,1999-10-13,0.023
AAPL,APPLE COMPUTER,1999-07-15,873,71723,6,EPS,0.0069,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-15,559,43395,6,EPS,0.007,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-15,211,4299,6,EPS,0.0068,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-15,192,44384,6,EPS,0.0069,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-15,189,677,6,EPS,0.0068,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-15,118,33091,6,EPS,0.0067,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-15,16,40709,6,EPS,0.0068,1999-07-15,1999-09-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-16,86,92159,6,EPS,0.0068,1999-07-16,1999-09-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-16,191,9834,6,EPS,0.007,1999-07-16,1999-09-21,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-16,125,8487,6,EPS,0.0068,1999-07-16,1999-09-21,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-16,94,10229,6,EPS,0.0068,1999-07-16,1999-09-21,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-16,100,5668,6,EPS,0.0068,1999-07-16,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-20,583,51021,6,EPS,0.0068,1999-07-20,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-07-23,241,44283,6,EPS,0.0069,1999-07-16,1999-09-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,37,9236,6,EPS,0.0041,1998-10-20,2000-03-17,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,559,43395,6,EPS,0.004,1999-09-21,1999-09-23,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,873,71723,6,EPS,0.0044,1999-09-21,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,229,56115,6,EPS,0.004,1999-09-21,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,211,4299,6,EPS,0.004,1999-09-21,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,192,44384,6,EPS,0.0041,1999-09-21,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,189,677,6,EPS,0.0042,1999-09-21,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,86,92159,6,EPS,0.004,1999-09-21,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,16,40709,6,EPS,0.004,1999-09-21,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-21,118,33091,6,EPS,0.004,1999-09-21,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-22,241,44283,6,EPS,0.0045,1999-07-16,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-22,191,9834,6,EPS,0.0043,1999-09-22,1999-10-05,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-22,114,42923,6,EPS,0.0037,1999-09-22,2000-04-11,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-22,94,10229,6,EPS,0.0039,1999-09-22,2000-04-19,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-22,28,1997,6,EPS,0.0041,1999-09-22,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-22,125,1041,6,EPS,0.0041,1999-09-22,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-09-24,559,43395,6,EPS,0.0039,1999-09-24,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-10-06,191,9834,6,EPS,0.0039,1999-10-06,2000-04-20,1999-09-30,1999-10-13,0.0046
AAPL,APPLE COMPUTER,1999-10-14,125,1041,6,EPS,0.0081,1999-04-16,2000-06-26,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-14,16,40709,6,EPS,0.0079,1999-10-14,2000-01-05,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-14,86,92159,6,EPS,0.0078,1999-10-14,2000-01-06,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-14,29,9077,6,EPS,0.0079,1999-10-14,2000-01-07,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-14,100,5668,6,EPS,0.0079,1999-10-14,2000-01-12,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-14,28,1997,6,EPS,0.0078,1999-10-14,2000-06-23,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-14,873,71723,6,EPS,0.0082,1999-10-14,2000-06-26,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-15,241,44283,6,EPS,0.0071,1999-07-16,2000-06-23,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-15,114,42923,6,EPS,0.0084,1999-10-15,2000-06-08,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-18,583,51021,6,EPS,0.008,1999-10-18,2000-06-20,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-10-20,37,9236,6,EPS,0.0074,1999-10-20,2000-01-07,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-11-16,54,49332,6,EPS,0.0081,1999-11-16,2000-06-26,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-11-24,118,33091,6,EPS,0.008,1999-11-24,2000-06-26,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,1999-12-21,183,10014,6,EPS,0.0079,1999-12-21,2000-06-26,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,2000-01-06,16,40709,6,EPS,0.0077,2000-01-06,2000-01-06,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,2000-01-07,86,92159,6,EPS,0.008,2000-01-07,2000-06-26,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,2000-01-07,16,40709,6,EPS,0.0079,2000-01-07,2000-06-26,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,2000-01-10,29,9077,6,EPS,0.008,2000-01-10,2000-06-26,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,2000-01-13,100,5668,6,EPS,0.0081,2000-01-13,2000-06-26,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,2000-01-19,37,9236,6,EPS,0.0082,2000-01-19,2000-05-30,1999-12-31,2000-01-19,0.0089
AAPL,APPLE COMPUTER,2000-01-19,37,9236,6,EPS,0.0067,2000-01-19,2000-01-19,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,125,1041,6,EPS,0.0071,1999-04-16,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,16,40709,6,EPS,0.0071,2000-01-20,2000-03-30,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,54,49332,6,EPS,0.0068,2000-01-20,2000-03-31,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,192,44384,6,EPS,0.0071,2000-01-20,2000-06-15,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,28,1997,6,EPS,0.0072,2000-01-20,2000-06-15,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,873,71723,6,EPS,0.0075,2000-01-20,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,229,56115,6,EPS,0.007,2000-01-20,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,191,9834,6,EPS,0.0072,2000-01-20,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,189,677,6,EPS,0.007,2000-01-20,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,183,10014,6,EPS,0.007,2000-01-20,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,118,33091,6,EPS,0.0071,2000-01-20,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,100,5668,6,EPS,0.0071,2000-01-20,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-20,86,92159,6,EPS,0.007,2000-01-20,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-21,241,44283,6,EPS,0.0071,1999-07-16,2000-06-15,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-21,37,9236,6,EPS,0.0076,2000-01-21,2000-02-10,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-21,114,42923,6,EPS,0.0068,2000-01-21,2000-06-08,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-21,94,10229,6,EPS,0.0072,2000-01-21,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-01-21,29,9077,6,EPS,0.0076,2000-01-21,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-02-15,583,51021,6,EPS,0.0072,2000-02-15,2000-06-12,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-03-31,16,40709,6,EPS,0.0073,2000-03-31,2000-06-26,2000-03-31,2000-04-19,0.0079
AAPL,APPLE COMPUTER,2000-04-20,16,40709,6,EPS,0.0077,2000-04-20,2000-06-14,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,192,44384,6,EPS,0.0077,2000-04-20,2000-07-14,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,873,71723,6,EPS,0.0078,2000-04-20,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,559,43395,6,EPS,0.0079,2000-04-20,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,229,56115,6,EPS,0.0079,2000-04-20,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,191,9834,6,EPS,0.0077,2000-04-20,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,189,677,6,EPS,0.0077,2000-04-20,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,183,10014,6,EPS,0.0078,2000-04-20,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,118,33091,6,EPS,0.0077,2000-04-20,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,86,92159,6,EPS,0.008,2000-04-20,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-20,28,1997,6,EPS,0.0077,2000-04-20,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-24,94,10229,6,EPS,0.0079,2000-04-24,2000-07-14,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-26,241,44283,6,EPS,0.008,1999-07-16,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-26,114,42923,6,EPS,0.0079,2000-04-26,2000-06-28,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-04-26,125,1041,6,EPS,0.008,2000-04-26,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-05-17,583,51021,6,EPS,0.0079,2000-05-17,2000-07-13,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-06-15,273,40709,6,EPS,0.0077,2000-06-15,2000-07-17,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,2000-07-18,191,9834,6,EPS,0.0079,2000-07-18,2000-07-18,2000-06-30,2000-07-18,0.008
AAPL,APPLE COMPUTER,1999-10-14,16,40709,1,EPS,0.0277,1999-10-14,2000-01-05,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-14,100,5668,1,EPS,0.0286,1999-10-14,2000-01-12,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-14,191,9834,1,EPS,0.029,1999-10-14,2000-01-18,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-14,873,71723,1,EPS,0.0297,1999-10-14,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-14,192,44384,1,EPS,0.0277,1999-10-14,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-14,118,33091,1,EPS,0.029,1999-10-14,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-14,29,9077,1,EPS,0.0286,1999-10-14,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-15,241,44283,1,EPS,0.0272,1999-04-16,2000-01-20,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-15,125,1041,1,EPS,0.0286,1999-10-15,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-15,114,42923,1,EPS,0.0283,1999-10-15,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-15,94,10229,1,EPS,0.0286,1999-10-15,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-10-18,583,51021,1,EPS,0.0287,1999-10-18,2000-01-18,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-11-16,54,49332,1,EPS,0.0286,1999-11-16,2000-01-05,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,1999-12-21,183,10014,1,EPS,0.0284,1999-12-21,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-06,16,40709,1,EPS,0.0264,2000-01-06,2000-01-06,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-06,54,49332,1,EPS,0.0299,2000-01-06,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-07,86,92159,1,EPS,0.0277,2000-01-07,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-07,16,40709,1,EPS,0.0277,2000-01-07,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-13,100,5668,1,EPS,0.029,2000-01-13,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-19,37,9236,1,EPS,0.029,2000-01-19,2000-01-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,125,1041,1,EPS,0.0312,1999-10-14,2000-04-25,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,583,51021,1,EPS,0.0296,2000-01-20,2000-02-11,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,16,40709,1,EPS,0.0305,2000-01-20,2000-02-25,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,29,9077,1,EPS,0.0335,2000-01-20,2000-03-23,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,54,49332,1,EPS,0.0319,2000-01-20,2000-03-31,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,873,71723,1,EPS,0.0311,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,559,43395,1,EPS,0.0312,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,229,56115,1,EPS,0.0306,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,192,44384,1,EPS,0.0306,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,191,9834,1,EPS,0.0312,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,189,677,1,EPS,0.0305,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,183,10014,1,EPS,0.0308,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,118,33091,1,EPS,0.0308,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,86,92159,1,EPS,0.0304,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,28,1997,1,EPS,0.0312,2000-01-20,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-20,100,5668,1,EPS,0.0308,2000-01-20,2000-07-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-21,241,44283,1,EPS,0.0312,1999-04-16,2000-04-25,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-21,37,9236,1,EPS,0.0312,2000-01-21,2000-02-10,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-21,114,42923,1,EPS,0.0306,2000-01-21,2000-04-11,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-21,94,10229,1,EPS,0.0304,2000-01-21,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-21,11,938,1,EPS,0.0302,2000-01-21,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-25,79,70849,1,EPS,0.0308,2000-01-25,2000-01-27,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-27,215,685,1,EPS,0.0304,2000-01-27,2000-03-15,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-01-28,79,70849,1,EPS,0.03,2000-01-28,2000-06-08,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-02-15,583,51021,1,EPS,0.031,2000-02-15,2000-03-22,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-02-28,16,40709,1,EPS,0.0312,2000-02-28,2000-03-30,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-03-06,37,9236,1,EPS,0.0321,2000-03-06,2000-03-06,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-03-24,29,9077,1,EPS,0.033,2000-03-24,2000-05-01,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-03-31,16,40709,1,EPS,0.0314,2000-03-31,2000-04-19,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-03,583,51021,1,EPS,0.0311,2000-04-03,2000-04-28,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,16,40709,1,EPS,0.033,2000-04-20,2000-05-15,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,191,9834,1,EPS,0.0327,2000-04-20,2000-07-17,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,873,71723,1,EPS,0.0327,2000-04-20,2000-07-18,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,559,43395,1,EPS,0.0328,2000-04-20,2000-07-18,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,192,44384,1,EPS,0.0323,2000-04-20,2000-07-18,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,189,677,1,EPS,0.0326,2000-04-20,2000-07-18,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,183,10014,1,EPS,0.0326,2000-04-20,2000-07-18,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,86,92159,1,EPS,0.0317,2000-04-20,2000-07-18,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,28,1997,1,EPS,0.0321,2000-04-20,2000-07-18,2000-09-30,2000-10-18,0.0302
AAPL,APPLE COMPUTER,2000-04-20,229,56115,1,EPS,0.0325,2000-04-20,2000-09-28,2000-09-30,2000-10-18,0.0302
